"STATION","NAME","DATE","AWND","PRCP","SNOW","TMAX","TMIN","WSFG"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1970-11-24",,"0.00","0.0","46","24","21.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1970-11-25",,"0.00","0.0","70","37","38.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1970-11-26",,"0.00","0.0","78","58","42.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1970-11-27",,"0.00","0.0","75","55","23.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1970-11-28",,"0.00","0.0","76","52","20.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1970-11-29",,"0.00","0.0","78","54","23.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1970-11-30",,"0.00","0.0","79","59","38.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1970-12-01",,"0.00","0.0","81","60","24.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1970-12-02",,"0.00","0.0","78","55","25.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1970-12-03",,"0.00","0.0","83","53","26.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1970-12-04",,"0.00","0.0","72","45","20.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1970-12-05",,"0.00","0.0","74","48","31.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1970-12-06",,"0.00","0.0","59","42","18.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1970-12-07",,"0.00","0.0","64","37","19.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1970-12-08",,"0.00","0.0","69","49","33.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1970-12-09",,"0.00","0.0","77","58","27.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1970-12-10",,"0.00","0.0","77","62","34.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1970-12-11",,"0.05","0.0","64","32","32.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1970-12-12",,"0.00","0.0","54","27","12.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1970-12-13",,"0.00","0.0","58","34","10.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1970-12-14",,"0.00","0.0","57","28","38.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1970-12-15",,"0.15","0.0","68","44","28.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1970-12-16",,"0.00","0.0","59","36","31.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1970-12-17",,"0.00","0.0","70","35","31.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1970-12-18",,"0.00","0.0","79","53","28.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1970-12-19",,"0.00","0.0","63","39","27.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1970-12-20",,"0.06","0.0","47","41","13.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1970-12-21",,"0.07","0.0","70","46","16.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1970-12-22",,"0.00","0.0","78","55","18.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1970-12-23",,"0.00","0.0","62","29","32.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1970-12-24",,"0.00","0.0","55","22","18.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1970-12-25",,"0.00","0.0","53","26","34.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1970-12-26",,"0.00","0.0","55","21","33.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1970-12-27",,"0.00","0.0","66","33","17.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1970-12-28",,"0.00","0.0","68","41","11.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1970-12-29",,"0.00","0.0","60","46","19.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1970-12-30",,"0.68","0.0","63","45","33.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1970-12-31",,"0.00","0.0","57","37","20.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-01-01",,"0.00","0.0","64","37","27.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-01-02",,"0.00","0.0","65","51","34.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-01-03",,"0.19","0.0","71","34","39.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-01-04",,"0.00","0.0","37","24","36.7"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-01-05",,"0.00","0.0","36","17","25.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-01-06",,"0.00","0.0","37","23","20.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-01-07",,"0.00","0.0","32","20","13.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-01-08",,"0.00","0.0","47","17","28.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-01-09",,"0.00","0.0","68","28","27.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-01-10",,"0.00","0.0","71","38","23.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-01-11",,"0.00","0.0","77","34","21.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-01-12",,"0.00","0.0","47","31","16.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-01-13",,"0.00","0.0","72","44","23.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-01-14",,"0.00","0.0","76","39","28.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-01-15",,"0.00","0.0","53","33","25.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-01-16",,"0.00","0.0","63","27","32.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-01-17",,"0.00","0.0","64","35","13.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-01-18",,"0.00","0.0","56","32","31.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-01-19",,"0.00","0.0","41","23","18.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-01-20",,"0.00","0.0","58","26","38.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-01-21",,"0.00","0.0","70","45","31.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-01-22",,"0.00","0.0","73","37","23.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-01-23",,"0.00","0.0","53","39","15.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-01-24",,"0.00","0.0","68","38","15.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-01-25",,"0.00","0.0","75","34","31.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-01-26",,"0.00","0.0","69","32","18.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-01-27",,"0.00","0.0","56","32","18.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-01-28",,"0.00","0.0","68","32","12.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-01-29",,"0.00","0.0","76","48","27.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-01-30",,"0.00","0.0","75","39","21.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-01-31",,"0.00","0.0","50","34","30.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-02-01",,"0.00","0.0","46","28","19.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-02-02",,"0.02","0.0","47","38","20.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-02-03",,"0.00","0.0","66","37","26.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-02-04",,"0.12","0.0","68","31","40.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-02-05",,"0.00","0.0","65","26","32.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-02-06",,"0.00","0.0","52","34","23.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-02-07",,"0.00","0.0","35","22","31.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-02-08",,"0.00","0.0","46","12","19.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-02-09",,"0.00","0.0","43","19","23.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-02-10",,"0.00","0.0","65","27","33.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-02-11",,"0.00","0.0","75","46","33.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-02-12",,"0.00","0.0","57","35","42.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-02-13",,"0.00","0.0","53","26","17.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-02-14",,"0.00","0.0","75","40","30.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-02-15",,"0.00","0.0","69","39","16.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-02-16",,"0.00","0.0","81","48","35.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-02-17",,"0.00","0.0","75","57","34.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-02-18",,"0.17","0.0","80","59","46.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-02-19",,"0.00","0.0","74","47","27.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-02-20",,"0.00","0.0","77","42","28.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-02-21",,"0.41","0.0","62","29","43.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-02-22",,"0.00","0.0","50","28","39.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-02-23",,"0.00","0.0","62","28","16.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-02-24",,"0.01","0.0","69","38","23.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-02-25",,"0.52","0.0","61","52","21.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-02-26",,"0.00","0.0","65","43","32.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-02-27",,"0.00","0.0","62","32","13.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-02-28",,"0.07","0.0","68","46","19.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-03-01",,"0.00","0.0","67","43","33.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-03-02",,"0.26","1.6","43","30","38.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-03-03",,"0.00","0.0","43","22","31.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-03-04",,"0.00","0.0","59","25","35.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-03-05",,"0.00","0.0","79","45","38.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-03-06",,"0.00","0.0","65","37","41.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-03-07",,"0.00","0.0","55","31","32.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-03-08",,"0.00","0.0","68","32","32.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-03-09",,"0.00","0.0","78","47","41.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-03-10",,"0.00","0.0","68","35","24.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-03-11",,"0.00","0.0","84","46","27.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-03-12",,"0.00","0.0","82","42","38.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-03-13",,"0.00","0.0","91","53","24.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-03-14",,"0.00","0.0","87","50","46.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-03-15",,"0.00","0.0","74","37","19.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-03-16",,"0.00","0.0","74","45","26.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-03-17",,"0.00","0.0","77","46","41.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-03-18",,"0.06","0.0","68","47","41.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-03-19",,"0.00","0.0","60","35","36.7"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-03-20",,"0.00","0.0","65","32","21.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-03-21",,"0.00","0.0","81","51","34.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-03-22",,"0.00","0.0","66","44","32.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-03-23",,"0.00","0.0","63","44","20.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-03-24",,"0.00","0.0","54","43","28.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-03-25",,"0.02","0.0","57","41","31.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-03-26",,"0.00","0.0","67","35","19.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-03-27",,"0.00","0.0","77","51","38.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-03-28",,"0.00","0.0","87","58","36.7"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-03-29",,"0.00","0.0","70","42","32.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-03-30",,"0.00","0.0","76","37","30.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-03-31",,"0.00","0.0","81","51","43.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-04-01",,"0.00","0.0","69","45","43.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-04-02",,"0.00","0.0","70","33","20.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-04-03",,"0.00","0.0","75","43","31.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-04-04",,"0.08","0.0","73","43","38.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-04-05",,"0.00","0.0","64","39","36.7"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-04-06",,"0.00","0.0","64","39","36.7"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-04-07",,"0.00","0.0","72","31","19.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-04-08",,"0.00","0.0","80","46","42.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-04-09",,"0.00","0.0","75","57","26.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-04-10",,"0.00","0.0","79","56","28.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-04-11",,"0.00","0.0","82","56","34.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-04-12",,"0.00","0.0","87","58","40.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-04-13",,"0.00","0.0","77","58","34.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-04-14",,"0.00","0.0","64","52","25.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-04-15",,"0.00","0.0","79","53","30.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-04-16",,"0.60","0.0","69","59","30.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-04-17",,"1.40","0.0","73","58","41.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-04-18",,"0.02","0.0","78","58","27.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-04-19",,"0.00","0.0","83","63","30.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-04-20",,"0.42","0.0","67","52","23.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-04-21",,"0.00","0.0","81","50","23.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-04-22",,"0.24","0.0","84","64","39.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-04-23",,"0.00","0.0","73","54","30.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-04-24",,"0.00","0.0","73","48","17.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-04-25",,"0.00","0.0","84","61","27.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-04-26",,"0.00","0.0","83","65","23.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-04-27",,"0.00","0.0","85","63","23.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-04-28",,"0.00","0.0","77","59","35.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-04-29",,"0.00","0.0","69","59","21.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-04-30",,"0.00","0.0","72","52","18.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-05-01",,"0.00","0.0","78","48","15.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-05-02",,"0.00","0.0","87","53","18.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-05-03",,"0.00","0.0","76","55","26.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-05-04",,"0.00","0.0","83","59","41.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-05-05",,"0.03","0.0","86","68","32.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-05-06",,"0.23","0.0","86","61","33.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-05-07",,"0.00","0.0","82","58","21.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-05-08",,"0.00","0.0","82","59","23.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-05-09",,"0.00","0.0","75","62","20.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-05-10",,"0.10","0.0","82","62","32.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-05-11",,"0.00","0.0","78","60","25.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-05-12",,"0.00","0.0","72","50","32.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-05-13",,"0.00","0.0","71","43","20.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-05-14",,"0.00","0.0","77","42","13.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-05-15",,"0.00","0.0","83","47","27.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-05-16",,"0.00","0.0","88","59","32.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-05-17",,"0.00","0.0","87","63","36.7"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-05-18",,"0.00","0.0","87","67","39.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-05-19",,"0.01","0.0","75","55","21.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-05-20",,"0.00","0.0","83","53","21.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-05-21",,"0.00","0.0","84","63","33.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-05-22",,"0.00","0.0","84","71","38.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-05-23",,"0.00","0.0","88","69","46.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-05-24",,"0.00","0.0","82","58","34.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-05-25",,"0.00","0.0","88","55","18.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-05-26",,"0.00","0.0","89","63","26.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-05-27",,"0.65","0.0","84","62","48.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-05-28",,"0.00","0.0","86","67","25.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-05-29",,"0.86","0.0","72","64","27.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-05-30",,"0.00","0.0","79","64","32.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-05-31",,"0.00","0.0","87","69","44.7"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-06-01",,"0.00","0.0","86","67","27.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-06-02",,"0.00","0.0","90","73","28.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-06-03",,"0.00","0.0","87","71","30.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-06-04",,"0.00","0.0","91","68","30.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-06-05",,"0.00","0.0","91","70","25.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-06-06",,"0.00","0.0","92","72","30.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-06-07",,"0.00","0.0","94","73","27.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-06-08",,"0.00","0.0","93","74","27.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-06-09",,"0.00","0.0","93","72","28.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-06-10",,"0.00","0.0","93","74","31.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-06-11",,"0.00","0.0","95","75","27.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-06-12",,"0.00","0.0","95","75","26.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-06-13",,"0.00","0.0","95","77","30.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-06-14",,"0.00","0.0","89","75","17.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-06-15",,"0.00","0.0","98","67","21.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-06-16",,"0.00","0.0","98","70","18.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-06-17",,"0.00","0.0","98","72","20.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-06-18",,"0.00","0.0","98","75","30.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-06-19",,"0.00","0.0","95","72","36.7"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-06-20",,"0.00","0.0","96","71","33.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-06-21",,"0.62","0.0","87","73","30.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-06-22",,"0.00","0.0","92","73","34.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-06-23",,"0.00","0.0","95","68","17.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-06-24",,"0.00","0.0","98","73","24.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-06-25",,"0.00","0.0","97","73","23.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-06-26",,"0.00","0.0","96","74","25.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-06-27",,"0.00","0.0","96","73","32.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-06-28",,"0.21","0.0","90","72","40.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-06-29",,"0.00","0.0","93","73","26.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-06-30",,"0.00","0.0","94","75","19.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-07-01",,"0.00","0.0","99","74","19.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-07-02",,"0.82","0.0","95","73","49.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-07-03",,"0.00","0.0","98","74","24.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-07-04",,"0.00","0.0","99","77","23.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-07-05",,"0.00","0.0","99","77","25.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-07-06",,"0.00","0.0","102","76","18.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-07-07",,"0.00","0.0","101","75","20.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-07-08",,"0.00","0.0","96","75","21.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-07-09",,"0.00","0.0","97","78","17.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-07-10",,"0.00","0.0","98","78","27.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-07-11",,"0.00","0.0","98","75","24.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-07-12",,"0.00","0.0","100","78","23.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-07-13",,"0.00","0.0","102","77","23.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-07-14",,"0.00","0.0","102","75","27.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-07-15",,"0.00","0.0","102","77","19.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-07-16",,"0.00","0.0","103","77","21.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-07-17",,"0.00","0.0","100","78","26.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-07-18",,"0.00","0.0","102","78","27.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-07-19",,"0.07","0.0","103","76","34.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-07-20",,"0.00","0.0","83","71","20.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-07-21",,"0.00","0.0","80","72","18.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-07-22",,"0.00","0.0","100","76","28.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-07-23",,"0.59","0.0","86","75","25.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-07-24",,"0.19","0.0","86","75","18.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-07-25",,"0.00","0.0","90","75","28.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-07-26",,"0.00","0.0","90","73","30.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-07-27",,"0.31","0.0","84","74","23.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-07-28",,"1.37","0.0","78","72","24.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-07-29",,"0.25","0.0","91","71","43.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-07-30",,"0.00","0.0","77","63","26.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-07-31",,"0.00","0.0","84","60","16.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-08-01",,"0.00","0.0","79","66","15.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-08-02",,"0.00","0.0","78","68","13.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1971-08-03",,"0.00","0.0","86","68","16.1"
